split_type,cell_line,model,full_combination,ablated_environment,reduced_combination,r2_full,r2_reduced,delta_r2_ablation,delta_rmse_ablation,n_paired,status,warning
single,hela,mlp,sequence_dnase,dnase,sequence,0.0614381909248921,0.0730918116619281,0.011653620737036005,-0.0011254937369390983,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_h3k4me3,h3k4me3,sequence,0.0604535944924006,0.0730918116619281,0.012638217169527503,-0.0012202640215686067,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_rrbs,rrbs,sequence,0.0776507317552505,0.0730918116619281,-0.0045589200933223994,0.0004422194490110998,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase,dnase,sequence_ctcf,0.0795539088401422,0.0796082455552054,5.433671506320514e-05,-5.2827472266092634e-06,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.0544162946895662,0.0796082455552054,0.025191950865639204,-0.002432724620320209,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.0647983490441211,0.0796082455552054,0.014809896511084303,-0.0014341292381177262,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase,ctcf,sequence_dnase,0.0795539088401422,0.0614381909248921,-0.0181157179152501,0.0017526464015575893,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.082103088937571,0.0614381909248921,-0.0206648980126789,0.0020006520479831924,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_rrbs,rrbs,sequence_dnase,0.071777796947509,0.0614381909248921,-0.01033960602261691,0.0009982351038912984,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.0544162946895662,0.0604535944924006,0.006037299802834399,-0.0005800251869065021,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.082103088937571,0.0604535944924006,-0.0216494944451704,0.002095422332612701,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.077988679676534,0.0604535944924006,-0.017535085184133402,0.0016953081945640935,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.0647983490441211,0.0776507317552505,0.012852382711129401,-0.0012439132752837256,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_rrbs,dnase,sequence_rrbs,0.071777796947509,0.0776507317552505,0.005872934807741495,-0.0005694780820588996,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.077988679676534,0.0776507317552505,-0.00033794792128349904,3.282472398438707e-05,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.0790115605897237,0.0795539088401422,0.0005423482504185034,-5.2719869326006696e-05,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.089529362734103,0.0795539088401422,-0.009975453893960803,0.0009724654916324904,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.0790115605897237,0.0544162946895662,-0.024595265900157495,0.002374722003767593,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.0749917285612334,0.0544162946895662,-0.0205754338716672,0.0019844504293136944,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.089529362734103,0.0647983490441211,-0.0247310136899819,0.0024013119825236073,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.0749917285612334,0.0647983490441211,-0.0101933795171123,0.0009858550471112115,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.0790115605897237,0.082103088937571,0.0030915283478473027,-0.0003007255157516098,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.0808459305127203,0.082103088937571,0.0012571584248507045,-0.0001223499086782931,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.089529362734103,0.071777796947509,-0.017751565786593995,0.0017268767892987813,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.0808459305127203,0.071777796947509,-0.009068133565211287,0.0008800670354136009,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.0749917285612334,0.077988679676534,0.0029969511153006,-0.0002908829521569012,1,ok,CI_UNAVAILABLE
single,hela,mlp,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.0808459305127203,0.077988679676534,-0.0028572508361862925,0.0002777642293703142,1,ok,CI_UNAVAILABLE
single,hela,mlp,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.1022335311135135,0.0790115605897237,-0.02322197052378981,0.0022714074670455164,1,ok,CI_UNAVAILABLE
single,hela,mlp,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.1022335311135135,0.089529362734103,-0.012704168379410505,0.0012462221060870193,1,ok,CI_UNAVAILABLE
single,hela,mlp,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.1022335311135135,0.0749917285612334,-0.027241802552280106,0.002661679041499415,1,ok,CI_UNAVAILABLE
single,hela,mlp,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.1022335311135135,0.0808459305127203,-0.021387600600793213,0.0020930318599721998,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf,ctcf,sequence,0.0741512979095918,0.0865409599937047,0.012389662084112907,-0.0012050607567342941,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase,dnase,sequence,0.0770503414663823,0.0865409599937047,0.0094906185273224,-0.0009238160751340874,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_h3k4me3,h3k4me3,sequence,0.0871390100650405,0.0865409599937047,-0.0005980500713358011,5.8374520949616704e-05,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_rrbs,rrbs,sequence,0.0821103851911833,0.0865409599937047,0.004430574802521403,-0.000431866077781895,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase,dnase,sequence_ctcf,0.0862984498227762,0.0741512979095918,-0.012147151913184398,0.0011813952495033087,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.0987742022518013,0.0741512979095918,-0.024622904342209498,0.002402952734217284,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.072543524486673,0.0741512979095918,0.00160777342291879,-0.00015578499869431384,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase,ctcf,sequence_dnase,0.0862984498227762,0.0770503414663823,-0.009248108356393892,0.0009001505679031019,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.0764886501275863,0.0770503414663823,0.0005616913387960082,-5.4525779121211704e-05,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_rrbs,rrbs,sequence_dnase,0.0768950593768426,0.0770503414663823,0.00015528208953970168,-1.507555516949699e-05,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.0987742022518013,0.0871390100650405,-0.01163519218676079,0.0011395174565333732,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.0764886501275863,0.0871390100650405,0.01065035993745421,-0.0010367163752049158,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.0916590890772394,0.0871390100650405,-0.004520079012198891,0.00044181609388288523,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.072543524486673,0.0821103851911833,0.009566860704510294,-0.000928979677646713,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_rrbs,dnase,sequence_rrbs,0.0768950593768426,0.0821103851911833,0.005215325814340699,-0.0005070255525216893,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.0916590890772394,0.0821103851911833,-0.009548703886056095,0.0009320566926143969,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.0685999335041551,0.0862984498227762,0.0176985163186211,-0.0017187231605780007,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.0595350646287371,0.0862984498227762,0.02676338519403909,-0.0025926996613274134,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.0685999335041551,0.0987742022518013,0.0301742687476462,-0.002940280645291976,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.1012027559488334,0.0987742022518013,-0.0024285536970321125,0.00023877177909301106,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.0595350646287371,0.072543524486673,0.013008459857935903,-0.0012555194131297909,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.1012027559488334,0.072543524486673,-0.0286592314621604,0.002797509512004609,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.0685999335041551,0.0764886501275863,0.0078887166234312,-0.0007640468135536871,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.082066230599382,0.0764886501275863,-0.005577580471795712,0.0005421771011555054,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.0595350646287371,0.0768950593768426,0.017359994748105498,-0.0016774735382548145,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.082066230599382,0.0768950593768426,-0.005171171222539406,0.0005027268772037907,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.1012027559488334,0.0916590890772394,-0.009543666871594012,0.000936473141743499,1,ok,CI_UNAVAILABLE
single,hela,transformer,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.082066230599382,0.0916590890772394,0.009592858477857388,-0.0009363553679322956,1,ok,CI_UNAVAILABLE
single,hela,transformer,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.0712608346155401,0.0685999335041551,-0.0026609011113850056,0.00025735365351067796,1,ok,CI_UNAVAILABLE
single,hela,transformer,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.0712608346155401,0.0595350646287371,-0.011725769986802997,0.0011313301542600906,1,ok,CI_UNAVAILABLE
single,hela,transformer,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.0712608346155401,0.1012027559488334,0.029941921333293306,-0.002921698770874309,1,ok,CI_UNAVAILABLE
single,hela,transformer,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.0712608346155401,0.082066230599382,0.010805395983841906,-0.0010488702611985146,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf,ctcf,sequence,0.0987772813987289,0.0992608377204441,0.00048355632171519225,-4.7516942478981194e-05,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase,dnase,sequence,0.0992608377204441,0.0992608377204441,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_h3k4me3,h3k4me3,sequence,0.095653499669192,0.0992608377204441,0.0036073380512521014,-0.0003541704878183838,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_rrbs,rrbs,sequence,0.0960221794571578,0.0992608377204441,0.003238658263286301,-0.00031800574442170104,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase,dnase,sequence_ctcf,0.0987772813987289,0.0987772813987289,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.0999728919622454,0.0987772813987289,-0.001195610563516497,0.00011751059078940473,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.1027548682055191,0.0987772813987289,-0.003977586806790195,0.0003912396042641819,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase,ctcf,sequence_dnase,0.0987772813987289,0.0992608377204441,0.00048355632171519225,-4.7516942478981194e-05,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.095653499669192,0.0992608377204441,0.0036073380512521014,-0.0003541704878183838,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_rrbs,rrbs,sequence_dnase,0.0960221794571578,0.0992608377204441,0.003238658263286301,-0.00031800574442170104,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.0999728919622454,0.095653499669192,-0.004319392293053406,0.0004241641361288073,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.095653499669192,0.095653499669192,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.0986253750439331,0.095653499669192,-0.002971875374741098,0.00029172901072108126,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.1027548682055191,0.0960221794571578,-0.006732688748361304,0.0006617284062069018,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_rrbs,dnase,sequence_rrbs,0.0960221794571578,0.0960221794571578,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.0986253750439331,0.0960221794571578,-0.0026031955867752976,0.0002555642673243985,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.0999728919622454,0.0987772813987289,-0.001195610563516497,0.00011751059078940473,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.1027548682055191,0.0987772813987289,-0.003977586806790195,0.0003912396042641819,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.0999728919622454,0.0999728919622454,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.1061562893479148,0.0999728919622454,-0.0061833973856693925,0.0006089847800796744,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.1027548682055191,0.1027548682055191,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.1061562893479148,0.1027548682055191,-0.003401421142395694,0.0003352557666048972,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.0999728919622454,0.095653499669192,-0.004319392293053406,0.0004241641361288073,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.0986253750439331,0.095653499669192,-0.002971875374741098,0.00029172901072108126,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.1027548682055191,0.0960221794571578,-0.006732688748361304,0.0006617284062069018,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.0986253750439331,0.0960221794571578,-0.0026031955867752976,0.0002555642673243985,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.1061562893479148,0.0986253750439331,-0.007530914303981701,0.0007414199054874004,1,ok,CI_UNAVAILABLE
single,hela,xgboost,sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.0986253750439331,0.0986253750439331,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,all,rrbs,sequence_ctcf_dnase_h3k4me3,0.1061562893479148,0.0999728919622454,-0.0061833973856693925,0.0006089847800796744,1,ok,CI_UNAVAILABLE
single,hela,xgboost,all,h3k4me3,sequence_ctcf_dnase_rrbs,0.1061562893479148,0.1027548682055191,-0.003401421142395694,0.0003352557666048972,1,ok,CI_UNAVAILABLE
single,hela,xgboost,all,dnase,sequence_ctcf_h3k4me3_rrbs,0.1061562893479148,0.1061562893479148,-0.0,-0.0,1,ok,CI_UNAVAILABLE
single,hela,xgboost,all,ctcf,sequence_dnase_h3k4me3_rrbs,0.1061562893479148,0.0986253750439331,-0.007530914303981701,0.0007414199054874004,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf,ctcf,sequence,0.0131112783925472,0.0737911663320098,0.0606798879394626,-0.0034645922642861093,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase,dnase,sequence,0.0781912520951015,0.0737911663320098,-0.004400085763091699,0.0002555816586398002,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_h3k4me3,h3k4me3,sequence,0.1029392745999385,0.0737911663320098,-0.0291481082679287,0.0017045906167273972,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_rrbs,rrbs,sequence,0.0628116585695408,0.0737911663320098,0.010979507762469004,-0.0006351163934609078,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase,dnase,sequence_ctcf,0.078487709287336,0.0131112783925472,-0.06537643089478881,0.0037374157302203087,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.0484805646492029,0.0131112783925472,-0.035369286256655696,0.0020060559532850963,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_rrbs,rrbs,sequence_ctcf,0.0650792420044006,0.0131112783925472,-0.0519679636118534,0.0029603395308552966,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase,ctcf,sequence_dnase,0.078487709287336,0.0781912520951015,-0.00029645719223450606,1.724180729439917e-05,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_h3k4me3,h3k4me3,sequence_dnase,0.0871827451134138,0.0781912520951015,-0.0089914930183123,0.0005241802183122979,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_rrbs,rrbs,sequence_dnase,0.0722170774714472,0.0781912520951015,0.005974174623654294,-0.00034686608055820023,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_h3k4me3,ctcf,sequence_h3k4me3,0.0484805646492029,0.1029392745999385,0.0544587099507356,-0.00316312692772841,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_h3k4me3,dnase,sequence_h3k4me3,0.0871827451134138,0.1029392745999385,0.0157565294865247,-0.0009248287397752991,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_h3k4me3_rrbs,rrbs,sequence_h3k4me3,0.0686382979979405,0.1029392745999385,0.034300976601998004,-0.002003127566143098,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_rrbs,ctcf,sequence_rrbs,0.0650792420044006,0.0628116585695408,-0.0022675834348598045,0.00013086366003009497,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_rrbs,dnase,sequence_rrbs,0.0722170774714472,0.0628116585695408,-0.00940541890190641,0.0005438319715425077,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_h3k4me3_rrbs,h3k4me3,sequence_rrbs,0.0686382979979405,0.0628116585695408,-0.005826639428399699,0.0003365794440452069,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase_h3k4me3,h3k4me3,sequence_ctcf_dnase,0.069999968467087,0.078487709287336,0.008487740820249001,-0.0004925510297698055,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase_rrbs,rrbs,sequence_ctcf_dnase,0.0610351989674967,0.078487709287336,0.017452510319839305,-0.0010103498971389124,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase_h3k4me3,dnase,sequence_ctcf_h3k4me3,0.069999968467087,0.0484805646492029,-0.021519403817884107,0.001238808747165407,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,rrbs,sequence_ctcf_h3k4me3,0.0477431307784464,0.0484805646492029,0.0007374338707564973,-4.220232863338946e-05,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase_rrbs,dnase,sequence_ctcf_rrbs,0.0610351989674967,0.0650792420044006,0.004044043036903901,-0.00023327369777390028,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,h3k4me3,sequence_ctcf_rrbs,0.0477431307784464,0.0650792420044006,0.0173361112259542,-0.0009964859062035897,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase_h3k4me3,ctcf,sequence_dnase_h3k4me3,0.069999968467087,0.0871827451134138,0.017182776646326794,-0.0009994894407877042,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_h3k4me3_rrbs,rrbs,sequence_dnase_h3k4me3,0.0301147798896201,0.0871827451134138,0.0570679652237937,-0.0032845261314502078,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_dnase_rrbs,ctcf,sequence_dnase_rrbs,0.0610351989674967,0.0722170774714472,0.011181878503950506,-0.000646242009286313,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_h3k4me3_rrbs,h3k4me3,sequence_dnase_rrbs,0.0301147798896201,0.0722170774714472,0.042102297581827104,-0.0024134798325797097,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,ctcf,sequence_h3k4me3_rrbs,0.0477431307784464,0.0686382979979405,0.020895167219494096,-0.0012022016902187016,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),sequence_dnase_h3k4me3_rrbs,dnase,sequence_h3k4me3_rrbs,0.0301147798896201,0.0686382979979405,0.038523518108320394,-0.002206227305082409,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),all,rrbs,sequence_ctcf_dnase_h3k4me3,0.0380998898018104,0.069999968467087,0.0319000786652766,-0.0018313838043064051,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),all,h3k4me3,sequence_ctcf_dnase_rrbs,0.0380998898018104,0.0610351989674967,0.0229353091656863,-0.0013135849369372982,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),all,dnase,sequence_ctcf_h3k4me3_rrbs,0.0380998898018104,0.0477431307784464,0.009643240976635999,-0.0005503727285076088,1,ok,CI_UNAVAILABLE
single,hl60,cnn(3|3),all,ctcf,sequence_dnase_h3k4me3_rrbs,0.0380998898018104,0.0301147798896201,-0.0079851099121903,0.00045365288635609846,1,ok,CI_UNAVAILABLE
single,hl60,cnn(5|3),sequence_ctcf,ctcf,sequence,-0.0743810067208501,0.0264997445588651,0.1008807512797152,-0.005568126087989594,1,ok,CI_UNAVAILABLE
single,hl60,cnn(5|3),sequence_dnase,dnase,sequence,0.0529872264415978,0.0264997445588651,-0.0264874818827327,0.0015092585854375035,1,ok,CI_UNAVAILABLE
single,hl60,cnn(5|3),sequence_h3k4me3,h3k4me3,sequence,0.0277592789888915,0.0264997445588651,-0.0012595344300263996,7.129988644900831e-05,1,ok,CI_UNAVAILABLE
single,hl60,cnn(5|3),sequence_rrbs,rrbs,sequence,-0.0237699365386305,0.0264997445588651,0.0502696810974956,-0.002808946078762503,1,ok,CI_UNAVAILABLE
single,hl60,cnn(5|3),sequence_ctcf_dnase,dnase,sequence_ctcf,0.0032642664144363,-0.0743810067208501,-0.07764527313528641,0.004260988435036792,1,ok,CI_UNAVAILABLE
single,hl60,cnn(5|3),sequence_ctcf_h3k4me3,h3k4me3,sequence_ctcf,0.0026449835874291,-0.0743810067208501,-0.0770259903082792,0.004226359601150795,1,ok,CI_UNAVAILABLE
